vendor_id,pickup_datetime,dropoff_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,rate_code,passenger_count,trip_distance,payment_type,fare_amount,extra,mta_tax,imp_surcharge,tip_amount,tolls_amount,total_amount,store_and_fwd_flag
CMT,1.233589898E9,1.23358991E9,-73.965601,40.805458,-73.965173,40.806121,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.23936696E9,1.23936696E9,-74.007468,40.733022,-74.007468,40.73302,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.23383046E9,1.23383046E9,-73.983832,40.775012,-73.983865,40.774978,,2,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.23728082E9,1.23728082E9,-73.976715,40.751653,-73.976715,40.751653,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.23867426E9,1.23867432E9,-73.9981,40.75077,-73.998235,40.750542,,2,0.01,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.24152216E9,1.24152216E9,-73.98669,40.748858,-73.98669,40.748858,,3,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.26874038E9,1.268784E9,0.0,0.0,-74.01405,40.71475,1,1,0.01,CSH,2.5,0.0,0.0,,0.0,0.0,2.5,
VTS,1.23936432E9,1.23936432E9,-73.975385,40.71727,-73.975388,40.71729,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.251288983E9,1.251289011E9,-73.982818,40.77316,-73.983742,40.773662,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.24229418E9,1.24229418E9,-73.973037,40.75761,-73.973017,40.757525,,1,0.02,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.24825995E9,1.248260491E9,-73.991015,40.755419,-73.990186,40.771994,,1,1.4,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.24903008E9,1.24903008E9,-73.943255,40.777125,-73.943255,40.777125,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.2486174E9,1.2486174E9,-73.998277,40.74056,-73.998242,40.740522,,5,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.24198368E9,1.24198368E9,-73.976485,40.780555,-73.976518,40.78045,,5,0.03,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.23217704E9,1.23217704E9,-73.990003,40.762157,-73.989982,40.762157,,5,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
CMT,1.231574345E9,1.23157435E9,-73.987318,40.731643,-73.986807,40.731429,,1,0.3,NOC,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.252134E9,1.252134E9,-73.987422,40.747805,-73.987422,40.747805,,1,0.02,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.25701248E9,1.25701248E9,-73.965502,40.763085,-73.96545,40.763118,,2,0.01,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.25553444E9,1.2555345E9,-73.937408,40.758127,-73.937408,40.758127,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.25575962E9,1.25575962E9,-73.787277,40.641167,-73.786932,40.640577,,1,0.08,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.2425703E9,1.2425703E9,-73.955378,40.812408,-73.955378,40.812408,,5,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.2401337E9,1.24013376E9,-73.978928,40.76148,-73.978617,40.761348,,1,0.02,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.25197164E9,1.2519717E9,-73.989837,40.758242,-73.989837,40.758242,,3,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.24245516E9,1.24245516E9,-73.785473,40.649217,-73.785455,40.649815,,5,0.06,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.25541942E9,1.25541948E9,-73.951262,40.777723,-73.951458,40.77778,,5,0.01,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.239963884E9,1.23996432E9,-73.973224,40.758971,-73.958822,40.777824,,1,1.4,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.23796176E9,1.23796176E9,0.0,0.0,-73.99009,40.700487,,1,0.03,CSH,2.5,0.0,,,0.0,0.0,2.5,
CMT,1.233054636E9,1.233054682E9,-73.979922,40.770826,-73.981521,40.771161,,1,0.1,NOC,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.24197078E9,1.24197084E9,-73.972137,40.76255,-73.97213,40.76256,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.24679646E9,1.24679652E9,-73.998153,40.747088,-73.998153,40.747088,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.253262E9,1.253262E9,-73.972183,40.794142,-73.97233,40.793842,,2,0.02,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.23546306E9,1.23546306E9,-73.986085,40.761597,-73.985737,40.76181,,2,0.02,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.253283822E9,1.253284387E9,-73.984216,40.761913,-73.980568,40.754307,,1,0.7,CSH,2.5,0.0,,,0.0,0.0,2.5,
CMT,1.232603503E9,1.232603509E9,-73.99543,40.761182,-73.99543,40.761182,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.24464168E9,1.24464168E9,0.0,0.0,0.0,0.0,,3,0.04,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.236535377E9,1.236539676E9,-74.003048,40.721911,-73.863119,40.769249,,1,12.8,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.2748878E9,1.2748878E9,-73.809468,40.723142,-73.809483,40.723138,1,1,0.0,CAS,2.5,0.0,0.0,,0.0,0.0,2.5,
VTS,1.23416088E9,1.23416088E9,-73.984728,40.731332,-73.985822,40.731212,,1,0.07,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.2514458E9,1.2514458E9,0.0,0.0,-73.995725,40.761248,,5,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.25456394E9,1.254564E9,-73.937312,40.758192,-73.93728,40.758187,,1,0.0,CRD,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.24999716E9,1.24999716E9,-73.971487,40.75546,-73.97279,40.755923,,5,0.07,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.238662385E9,1.23866382E9,-73.954724,40.765662,-73.974622,40.782757,,1,2.3,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.24984056E9,1.24984056E9,-73.981835,40.773868,-73.982798,40.77429,,1,0.08,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.24524912E9,1.24524912E9,0.0,0.0,-73.987255,40.760833,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.236159898E9,1.236159921E9,-73.789827,40.64702,-73.789827,40.647002,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.26909744E9,1.26909744E9,-73.986972,40.72535,-73.986655,40.725365,1,1,0.02,CSH,2.5,0.0,0.0,,0.0,0.0,2.5,
VTS,1.25242206E9,1.25242212E9,-73.980098,40.751262,-73.980013,40.751587,,5,0.04,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.244019889E9,1.244019947E9,-73.902135,40.762935,-73.902135,40.762935,,2,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.250347146E9,1.250348258E9,-73.975451,40.760711,-73.994994,40.734145,,1,2.5,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.257343721E9,1.257343721E9,-73.93783,40.758308,-73.937828,40.758305,,1,0.0,CSH,2.5,0.0,0.0,,0.0,0.0,2.5,
DDS,1.254582443E9,1.254584279E9,-73.870771,40.773644,-73.989167,40.743042,,1,11.9,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.23737172E9,1.23737172E9,-73.991785,40.755395,-73.991378,40.755447,,1,0.02,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.24076406E9,1.24076406E9,-73.982757,40.742292,-73.982885,40.742137,,1,0.03,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.234116453E9,1.234118312E9,-73.988527,40.748728,-73.991228,40.749858,,4,2.7,CSH,2.5,0.0,,,0.0,0.0,2.5,
CMT,1.233825276E9,1.233825284E9,-73.997124,40.752907,-73.997124,40.752907,,2,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.23313242E9,1.23313248E9,-73.970838,40.752158,-73.972285,40.752063,,5,0.08,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.24300356E9,1.24300362E9,-73.971217,40.755622,-73.971612,40.755752,,3,0.02,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.24628508E9,1.24628514E9,-73.934303,40.756308,-73.934298,40.75631,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
CMT,1.233239516E9,1.233239533E9,-73.901772,40.763784,-73.901772,40.763784,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.250960863E9,1.250961787E9,-74.003427,40.706143,-73.989972,40.750791,,3,5.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.25933052E9,1.25933052E9,-73.953888,40.813175,-73.953878,40.813177,,3,0.0,CSH,2.5,0.0,0.0,,0.0,0.0,2.5,
VTS,1.24316682E9,1.24316682E9,-73.87307,40.754688,-73.873073,40.754685,,2,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.23481026E9,1.23481026E9,-73.777098,40.646363,-73.777512,40.646663,,1,0.06,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.23947448E9,1.23947454E9,-73.984423,40.763592,-73.98422,40.76602,,1,0.14,CSH,2.5,0.0,,,0.0,0.0,2.5,
CMT,1.233583029E9,1.233583033E9,-73.899297,40.75402,-73.899297,40.75402,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.24824624E9,1.24824624E9,-74.007617,40.70523,-74.007598,40.705222,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.23842142E9,1.23842148E9,-73.994293,40.713882,-73.995612,40.716272,,5,0.2,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.241786121E9,1.241786897E9,-73.956927,40.780748,-73.973153,40.748567,,1,2.6,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.24533894E9,1.24533906E9,-73.980377,40.763528,-73.980308,40.763512,,1,0.05,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.2369297E9,1.23692976E9,-73.917128,40.76947,-73.91672,40.770058,,1,0.04,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.27426584E9,1.27426584E9,-73.984275,40.743132,-73.984278,40.743132,1,2,0.0,CAS,2.5,0.0,0.0,,0.0,0.0,2.5,
VTS,1.23764898E9,1.23764898E9,-73.97818,40.748755,-73.97817,40.748752,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.25268348E9,1.25268354E9,-73.97085,40.755028,-73.971057,40.755618,,2,0.06,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.25567621E9,1.255677029E9,-73.968037,40.801179,-73.989712,40.769626,,1,2.7,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.2382578E9,1.2382578E9,-73.976173,40.756988,-73.976173,40.756988,,5,0.08,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.25225784E9,1.2522579E9,-73.78869,40.648032,-73.788725,40.648067,,4,0.01,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.24240242E9,1.24240242E9,-73.969508,40.761163,-73.969248,40.760873,,5,0.05,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.236235071E9,1.236235084E9,-73.974101,40.778685,-73.974077,40.778685,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.24646376E9,1.24646376E9,-73.98845,40.72311,-73.988445,40.723107,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.24178778E9,1.24178778E9,-73.988258,40.755485,-73.989093,40.755823,,1,0.03,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.26639696E9,1.2664512E9,0.0,0.0,-74.004737,40.73027,1,1,0.0,CSH,2.5,0.0,0.0,,0.0,0.0,2.5,
VTS,1.25640588E9,1.25640588E9,-73.980898,40.750277,-73.980872,40.750258,,1,0.01,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.253984314E9,1.253986395E9,-73.863641,40.770003,-73.950554,40.832068,,1,13.3,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.23332274E9,1.23332274E9,-73.915325,40.65295,-73.915325,40.65295,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.27505106E9,1.27505106E9,-74.009033,40.710757,-74.009205,40.710713,1,3,0.01,CAS,2.5,0.0,0.0,,0.0,0.0,2.5,
VTS,1.24176636E9,1.24176636E9,-73.997803,40.755198,-73.997945,40.755265,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.2510474E9,1.2510474E9,-73.953118,40.805962,-73.953143,40.806012,,5,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.23832368E9,1.23832368E9,-73.991012,40.756273,-73.991012,40.756273,,5,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.24454574E9,1.2445458E9,-73.937305,40.758182,0.0,0.0,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.253001561E9,1.253001636E9,-73.901921,40.763904,-73.901921,40.763904,,2,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.23350124E9,1.2335013E9,-73.964648,40.767282,-73.96548,40.767602,,1,0.05,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.25647878E9,1.25647878E9,-73.982105,40.758965,-73.982205,40.759048,,1,0.01,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.24704384E9,1.2470439E9,-74.00457,40.709555,-74.00457,40.709555,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.25086488E9,1.25086488E9,-73.982448,40.77065,-73.982507,40.770683,,1,0.01,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.2553764E9,1.25537646E9,-73.973945,40.683838,-73.97414,40.684797,,5,0.08,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.239195786E9,1.239195821E9,-73.984879,40.736513,-73.985329,40.735885,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.248417244E9,1.248417267E9,-73.98424,40.760209,-73.985045,40.758433,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.25527128E9,1.25527134E9,-73.993757,40.731885,-73.994022,40.732098,,1,0.02,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.25371098E9,1.25371104E9,-73.962525,40.775422,-73.962462,40.775468,,2,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.246353583E9,1.24635362E9,-73.964033,40.770308,-73.964199,40.770738,,1,0.9,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.233761518E9,1.233761884E9,-73.979218,40.781645,-73.982297,40.774918,,1,0.7,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.255676877E9,1.255676893E9,-73.885505,40.756119,-73.885505,40.756119,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
CMT,1.233424911E9,1.233424924E9,-73.960362,40.781458,-73.960362,40.781458,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.26064308E9,1.2606624E9,0.0,0.0,-74.001337,40.733872,,1,0.0,CSH,2.5,0.0,0.0,,0.0,0.0,2.5,
VTS,1.25412786E9,1.25412792E9,-73.903732,40.855685,-73.903732,40.855685,,5,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
CMT,1.233645351E9,1.233645361E9,-73.954827,40.769666,-73.954799,40.769669,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.24869426E9,1.24869432E9,-73.994888,40.73985,-73.994863,40.739833,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.25525328E9,1.25525334E9,0.0,0.0,0.0,0.0,,1,0.01,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.23538998E9,1.23539004E9,-74.005972,40.735328,-74.005953,40.735667,,1,0.02,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.24810122E9,1.24810128E9,-73.98838,40.748963,-73.987683,40.749873,,1,0.07,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.23789156E9,1.23789162E9,-74.005975,40.750273,-74.006347,40.749412,,5,0.03,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.2560463E9,1.2560463E9,-73.9458,40.721388,-73.945795,40.721392,,2,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.25966112E9,1.25966112E9,-73.955358,40.785588,-73.955328,40.785647,,1,0.01,CSH,2.5,0.0,0.0,,0.0,0.0,2.5,
VTS,1.23476466E9,1.23476472E9,-73.971548,40.749953,-73.97161,40.750695,,5,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.23393498E9,1.23393504E9,-73.957558,40.80109,-73.957565,40.801083,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.24712148E9,1.24712148E9,-73.95464,40.813335,-73.95464,40.813335,,5,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.252171683E9,1.252174531E9,-73.782223,40.644706,-73.98424,40.756298,,2,18.2,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.247057926E9,1.247059481E9,-74.016433,40.704744,-73.985448,40.763384,,1,5.3,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.23735864E9,1.23735864E9,-73.985503,40.645658,-73.985498,40.645665,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.23773208E9,1.23773208E9,-73.993053,40.742463,-73.9929,40.74234,,3,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.246628868E9,1.246630574E9,-73.988006,40.762325,-73.874064,40.772155,,4,12.8,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.241944416E9,1.241945022E9,-73.993336,40.736297,-73.953018,40.782667,,1,4.1,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.238594336E9,1.23859529E9,-73.985922,40.757626,-74.006365,40.705856,,1,5.5,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.33914732E9,1.33914732E9,0.0,0.0,0.0,0.0,4,1,0.0,CSH,2.5,0.0,0.0,,0.0,0.0,2.5,
VTS,1.24481736E9,1.24481736E9,-73.9792,40.754728,-73.979207,40.754728,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
CMT,1.231417175E9,1.231424398E9,-74.009476,40.702497,-73.863046,40.769816,,1,15.8,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.249217472E9,1.249218151E9,-73.972845,40.756029,-73.989641,40.756908,,1,1.2,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.2707259E9,1.2707712E9,0.0,0.0,-73.978918,40.752013,1,1,0.0,CAS,2.5,0.0,0.0,,0.0,0.0,2.5,
VTS,1.23609534E9,1.2360954E9,-73.953903,40.813273,-73.953903,40.813273,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.25481048E9,1.25481048E9,-73.917567,40.71953,-73.917567,40.71953,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.25440602E9,1.25440602E9,-73.937705,40.758228,-73.937688,40.758203,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.234190028E9,1.234190068E9,-73.844311,40.721355,-73.844192,40.720978,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.23082668E9,1.23082662E9,-73.960767,40.76137,-73.960763,40.76137,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.23747204E9,1.2374721E9,-73.971103,40.763927,-73.971105,40.76394,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
CMT,1.232629945E9,1.232629951E9,-73.967769,40.761494,-73.967736,40.761445,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.251126869E9,1.251127255E9,-73.959769,40.762648,-73.956927,40.771653,,2,0.9,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.236349618E9,1.236350116E9,-73.979336,40.735598,-73.972395,40.755778,,1,1.7,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.25673546E9,1.25673546E9,-73.937533,40.75814,-73.93753,40.758142,,1,0.0,CRD,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.241866464E9,1.241867247E9,-73.97448,40.75933,-73.96562,40.793071,,1,2.9,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.250509333E9,1.25051017E9,-73.981587,40.780855,-73.974338,40.760424,,1,2.3,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.23373302E9,1.23373302E9,-73.958303,40.817307,-73.958303,40.817307,,5,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.254672511E9,1.254672576E9,-73.971803,40.756783,-73.972798,40.757787,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
CMT,1.233515359E9,1.233518136E9,-73.979875,40.743281,-73.961116,40.766217,,1,1.4,CSH,2.5,0.0,,,0.0,0.0,2.5,
CMT,1.23262794E9,1.232627945E9,-73.975408,40.750027,-73.975408,40.750027,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.2411714E9,1.24117146E9,-73.954213,40.719127,-73.956313,40.716848,,1,0.2,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.23451848E9,1.23451854E9,-73.979423,40.723372,-73.979705,40.723023,,5,0.03,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.23227538E9,1.23227538E9,-73.871627,40.773967,-73.871655,40.773983,,2,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.25431488E9,1.25431488E9,-73.9403,40.760498,-73.9403,40.760498,,6,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.2559368E9,1.2559368E9,-73.919147,40.825828,-73.919148,40.825832,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.24817466E9,1.24817466E9,-73.781803,40.644842,-73.781183,40.645027,,1,0.06,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.241503373E9,1.241503433E9,-73.940629,40.747778,-73.946717,40.75359,,1,0.2,CSH,2.5,0.0,,,0.0,0.0,2.5,
CMT,1.231604131E9,1.231604137E9,-73.978464,40.762204,-73.978464,40.762204,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.25033706E9,1.25033712E9,-73.990963,40.751122,-73.990963,40.751067,,2,0.01,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.28013936E9,1.2801888E9,0.0,0.0,-73.97534,40.75822,1,1,0.0,CAS,2.5,0.0,0.0,,0.0,0.0,2.5,
VTS,1.25165022E9,1.25165022E9,-73.981883,40.578397,-73.98188,40.578395,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.247339923E9,1.247340354E9,-73.788879,40.647145,-73.8025,40.647755,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.25906184E9,1.25906184E9,0.0,0.0,0.0,0.0,,1,0.0,CSH,2.5,0.0,0.0,,0.0,0.0,2.5,
VTS,1.24195392E9,1.24195398E9,-73.781888,40.644825,-73.78188,40.644823,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.239530129E9,1.239531414E9,-73.137393,41.366138,-74.0116,40.715005,,4,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.236166915E9,1.23616697E9,-73.953018,40.767743,-73.95335,40.767366,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.256915181E9,1.256915204E9,-73.934967,40.757536,-73.934967,40.757536,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.237730465E9,1.237730484E9,-73.786913,40.646177,-73.786179,40.645441,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.24350726E9,1.24350726E9,-73.96307,40.696635,-73.96307,40.696635,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.23497274E9,1.23497274E9,-74.00367,40.748512,-74.00346,40.748977,,3,0.05,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.248545582E9,1.248545616E9,-73.989759,40.714198,-73.989759,40.714198,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.24827606E9,1.24827612E9,-73.961713,40.79874,-73.961862,40.798187,,1,0.07,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.24714934E9,1.247150688E9,-73.962257,40.81065,-73.97557,40.764675,,1,3.6,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.25406402E9,1.25406402E9,-73.979712,40.754387,-73.979712,40.754387,,2,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.2525933E9,1.25259336E9,-73.975447,40.751342,-73.97539,40.751953,,5,0.07,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.242053654E9,1.242055202E9,-73.966544,40.767456,-73.980213,40.726431,,1,3.6,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.242108501E9,1.242109067E9,-73.976707,40.788174,-73.971282,40.75463,,1,2.6,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.24231554E9,1.24231554E9,-73.986132,40.734533,-73.985763,40.73492,,1,0.03,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.24879428E9,1.24879428E9,-73.99598,40.743502,-73.99598,40.743505,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.23773808E9,1.23773808E9,-73.990337,40.74867,-73.990325,40.74867,,1,0.01,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.263141078E9,1.263141173E9,-74.00017,40.742997,-74.000105,40.743007,1,1,0.0,CAS,2.5,0.0,0.0,,0.0,0.0,2.5,
DDS,1.245611627E9,1.245611697E9,-74.008497,40.73366,-74.007668,40.732746,,1,0.6,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,1.2432649E9,1.243275806E9,-73.891404,40.725104,-73.137393,41.366138,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.26129972E9,1.26129972E9,-73.78202,40.644828,-73.781993,40.644822,,1,0.01,CSH,2.5,0.0,0.0,,0.0,0.0,2.5,
VTS,1.2406773E9,1.2406773E9,0.0,0.0,-73.966843,40.765032,,5,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.25527908E9,1.25527914E9,-73.984622,40.746377,-73.984803,40.746183,,5,0.04,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,1.26953016E9,1.2695616E9,0.0,0.0,-73.9704,40.749152,1,5,0.0,CSH,2.5,0.0,0.0,,0.0,0.0,2.5,
VTS,1.24379346E9,1.24379346E9,-73.794457,40.656273,-73.794458,40.656273,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
